ID,Name:,Hersteller:,Erzeugnis aus:,Region:,Wein:,Jahrgang:,Rebsorte:,Qualität:,Alkohol in %:,Geschmack:,Allergene:,Ausbauart:,Trinktemperatur in °C:,Trinkempfehlung:,Verschluß:,Auszeichnungen:,Paßt zu:,Lage:,Boden:,Essen:,Herstellung:,Dekantieren:,Säure g/l:,Restzucker g/l:,Produkt aus biologischem Anbau:,Biokontrollstelle:,Diverses:,Zutaten:,Verkäufer:,Verkostungsnotiz:
86,2020 Nicolas Duffour Les Aubas Gros-Manseng I.G.P. Côtes de Gascogne,,Frankreich,Gascogne,Weißwein,,Gros-Manseng,,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Gros Manseng, die autochthone Weißweinrebe aus der Gascogne Ähnlich wie der Viognier im Südosten Frankreichs, wurde die Gros Manseng lange zu Gunsten von Chardonnay, Sauvignon & Co. verschmäht und fast nur in einfachen Cuvées verwendet. Winzern wie Nicolas Duffour ist es zu verdanken, dass aus der regionalen, äußerst vielseitige Rebsorte heute wieder individuelle, haltbare Weißweine gekeltert werden. Das Gers, wo die Weine von Duffour angebaut werden, liegt in der südlichen Gascogne am Pyrenäenrand. Die Landschaft bietet ein einmaliges Terroir, liegt sie doch nicht nur im Klimakorridor zwischen Atlantik und Mittelmeer, sondern stellt für den Weinbau auch verschiedene Lehm- und Kalkböden in mehreren Höhenstufen zur Verfügung. Der reinsortige Les Aubas Gros-Manseng Sec von Nicolas Duffour ist ein vollmundiger, ausgewogener und vollkommen trockener Weißwein mit duftig-intensivem Bukettt nach gelbem Steinobst. Man kann ihn jung genießen, oder sich nach ein, zwei Jahren über feinere Aromen und und eine schöne Mundfülle mit nachhaltigem Abgang freuen. "
87,2020 Château Puyanché Francs Côtes de Bordeaux A.C. Blanc Sec,,Frankreich,Bordeaux,Weißwein,,"Sauvignon Blanc, Semillon",,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Château Puyanché Blanc Sec aus Francs! Francs ist eine kleinere Bordeaux-Apellationen östlich von Libourne. Traditionell wird hier im Merlot-dominierten Stil, ähnlich wie in den benachbarten Pomerol, Sain-Émilion und Montagne, gearbeitet. Bernadette und Joseph Arbo, Eltern von Dorian Arbo (Château Arbo) keltern auf ihren beiden Liegenschaften (die Châteaux Puyanché und Godard Bellevue), fünf verschiedene Rotweine, dazu einen Weißwein und einen Rosé. Der 2020er Château Puyanché Blanc Sec ist ein von 40 bis 50 Jahre alten Rebstöcken gelesener Bordeaux aus 75% Sauuvignon Blanc und 25% Sémillon. Gärung und danach 12 Monate Ausbau erfolgen in Barriques, davon 30% neu. Das ausgeprägte, reichhaltige Bukett des Weines zeigt von frischer Limette und Apfel über gelbe Steinfrüchte bis hin zu kandierter Zitrone den gesamten Strauß heller Frucht, mit dem samtigen, leichten Barriqueton fein ausbalanciert. Am Gaumen überrascht die ausgeprägte, fast salzige Mineralität, die von honigartiger, dennoch trockener Mundfülle umrahmt wird. Der Wein darf gern noch ein, zwei Jahre auf der Flasche liegen und wird die Geduld mit noch mehr cremiger, ausgewogener Textur belohnen. Der reichhaltige Stil macht den guten Tropfen zum Ganzjahresweißwein.Überigens: wer den Château Puyanché nicht allzutief einkühlt (10°C sind optimal) und mindestens zwei Stunden vor dem Genuss öffnet, wird mit einer besonders komplexen Nase und mehr Mundfülle belohnt.  "
88,2020 Domaine Grand Veneur Blanc de Viognier Côtes du Rhône A.C.,Domaine Grand Veneur,Frankreich,Côtes du Rhône,Weißwein,2019,Viognier,,,trocken,,,,,,,,,,,,,,,,,,,2,"Die wiedererweckte große Weißweinrebe Südfrankreichs ergibt einen superben, gehaltvollen Wein fern jeglicher Barrique-Moden Vor allem aus den Überseeländern kommen viele weiße Cuvées und mit Viognier veredelte Rotweine. Nur: gleichsam wie Sangiovese am besten in Mittelitalien, Chardonnay im Burgund und Riesling in Deutschland gelingt, bringt auch Viognier die besten Ergebnisse, wenn er in seiner Heimat, dem Rhônetal, angebaut, gekeltert und ausgebaut wird. Der Wein ist goldfarben, sehr vollmundig, aber nicht ölig. Das Bukett ist leicht floral, Aprikosen- und Pfirsicharomen dominieren jedoch, etwas Zitrone ist auch zu erahnen. Ein bis zwei Jahre Reifezeit geben dem Wein erst die cremig-schmelzige Finesse. Foie gras ist keineswegs zu schade für ihn, und zu hellem Geflügel, Pilzen oder allerfeinstem Fisch läuft er zur Höchstform auf. Meiner Überzeugung nach kann dieser Viognier problemlos mit den großen Chardonnays aus dem Burgund mithalten! Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Vignobles Alain Jaume | DOmaine Grand Veneur | Route de Châteauneuf-du-Pape 1358 | F-84100 Orange "
89,2020 Grand Veneur Côtes du Rhône A.C. Blanc,Domaine Grand Veneur,Frankreich,Côtes du Rhône,Weißwein,2020,"Clairette, Roussanne, Viognier",,,trocken,,,,,,,"Fisch, Meeresfrüchte, Helles Fleisch, Geflügel, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"Mal kein Chardonnay, Pinot oder Sauvignon: Ein frischer Weißwein aus den Rebsorten des Südens  Viognier, Roussanne & Clairette - das sind die lange unterschätzten Trümpfe, mit denen der weiße Grand Veneur aufwartet. Der klassische Rebsortenmix aus dem Süden ergibt einen frischen, hoch aromatischen, leicht zitronigen Weißwein mit feinen Mandel- und Pfirsichtönen, der kraftvoll genug ist, um auch ein, zwei weitere Jahre Lagerung zur Abrundung gut zu vertragen. Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Vignobles Alain Jaume | Domaine Grand Veneur | Route de Châteauneuf-du-Pape 1358 | F-84100 Orange "
90,2020 Cantina Trerè Giòja Romagna Pagadebit Frizzante D.O.C.,,Italien,Emilia-Romagna,Weißwein,,,,,,,,,,,,,,,,,,,,,,,,2,"divino goes Romagna: Trerè - die heiligen drei (Wein-) Könige aus dem ravennatischen Apennin! Die Familie Trerè besitzt 35 Hektar Weinberge in den Hügeln westlich von Faenza. Neben der Weinerzeugung wird noch ein kleiner Agriturismo betrieben. L'Arte del Vino - das ist der Claim von Morena und ihrem Sohn Massimo. Dementsprechend wurden auch die Flaschenetiketten von der Künstlerin Jona Sbarzaglia gestaltet. Pagadebit, also Schuldenzahler (heutzutage ist das die Cash Cow) - so heißt der berühmte Weißwein aus den Hügeln bei Faenza, gekeltert aus Mostosao, hier Pagadebit Zentil genannt. Die Cantina Trerè hat verschiedene Varianten davon im Angebot. Ich habe mich für den prickelnden, fast trockenen Giòja Frizzante entschieden, einen leicht moussierenden Leckerschmecker, der die Freude im Namen trägt, gemäß Etikett natürlich auch gut zu Meeresfrüchten passt, aber vor allem mit seiner unverbindlich-schmeichelhaft-fruchtig-blumig-frischen Art sofort Lust auf ein zweites Glas macht. Italianità geht nicht nur mit Prosecco! "
91,2020 Cantina Trerè Rè Famoso Bianco I.G.T. Ravenna,,Italien,Emilia-Romagna,Weißwein,,,,,,,,,,,,,,,,,,,,,,,,2,"divino goes Romagna: Trerè - die heiligen drei (Wein-) Könige aus dem ravennatischen Apennin! Die Familie Trerè besitzt 35 Hektar Weinberge in den Hügeln westlich von Faenza. Neben der Weinerzeugung wird noch ein kleiner Agriturismo betrieben. L'Arte del Vino - das ist der Claim von Morena und ihrem Sohn Massimo. Dementsprechend wurden auch die Flaschenetiketten von der Künstlerin Jona Sbarzaglia gestaltet. Hier finden wir ein Label voller Wortspiele: Rè Famoso, der berühmte König, ist nicht nur eine Anspielung auf die seit dem 15. Jahrhundert bekannte Rebsortenlokalberühmtheit Famoso, sondern auch seine Cuvée-Partnerin, die wohl weltberühmteste von allen: Chardonnay. Und dass der abgebildete König ein Rotbart ist, also ein Barbarossa, zielt unvermeidlich auf Friedrich I., der als römischer Kaiser und deutscher sowie lombardischer König hochmittelalterliches (Un-)Heil über Norditalien brachte… Der Wein der Könige selbst kommt in kristallklarem Strohgelb ins Glas. In der Nase fallen zuerst die frischen Zitrusnoten auf, gefolgt von leichten, überraschend komplexen kräuterig-grasigen Eindrücken. Am Gaumen zeigt er feine, runde, vom Chardonnay stammende Eleganz. Ein erfrischend unkonventioneller Weißwein für jede Gelegenheit! "
92,2020 Gaggioli Bagazzino Bianco Pignoletto D.O.C.,,Italien,Emilia-Romagna,Weißwein,,Pignoletto,,,,,,,,,,,,,,,,,,,,,,2,"Neu bei divino: Vino Bolognese von Maria Letizia Gaggioli! Das kleine Weingut mit angeschlossenem Agriturismo liegt in den ersten sanften Apeninn-Hügeln hinter Bologna. Hier, in Zola Predosa, bauten bereits die Benediktinermönche von Nonantola Wein an. Maria Letizia und Papa Carlo füllen jährlich etwa 130.000 Flaschen ab. Neben diversen anderen weiß- und rotschaligen Rebsorten dominiert eindeutig die autochthone Grechetto Gentile, eine lokale Spielart der mittelitalienischen Grechetto, das Sortiment. Der Pignoletto Bianco vom Weinberg Bagazzino wird aus 100% Grechetto Gentile gekeltert. Er kommt strohgelb mit leicht grünlichen Reflexen ins Glas. Die intensive, frische Nase duftet nach Mandeln, hellem Steinobst und etwas Tropifrutti. Am Gaumen präsentiert sich der Wein körperreich mit überraschend solidem Abgang. Ein abwechslungsreicher, individueller Tropfen abseits der ausgetretenen Burgunder- und Chardonnaypfade! "
93,2020 Otero Finca Valleoscuro Blanco D.O.P. Valles de Benavente,,Spanien,Valles de Benavente,Weißwein,,Verdejo,,,,,,,,,,,,,,,,,,,,,,2,"Verdejo zum Reinlegen: Otero Valleoscuro Blanco D.O.P. Oteros Blanco ist ein leichter, trockener Weißwein aus der bekannten Verdejo-Rebe, hauptsächlich angebaut im Benachbarten Rueda. Rebsortentypisch frisch und duftig, mit feinen Aromen von Grünem Apfel, Mango und Passionsfrucht, passt dieser leckere Weißwein zu jeder Gelegenheit und Tageszeit. Ein toller Durstlöscher zum Aioli, perfekt zu Fisch und Meeresfrüchten, gern als Aperitiv. Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 13,0%Vol. Verantwortlicher Lebensmittelunternehmer: Bodegas Otero S.A. | Avda. El Ferial 22 | E-49600 Benavente "
94,2020 Hermanos del Villar Oro de Castilla Sauvignon Blanc D.O. Rueda,,Spanien,Rueda,Weißwein,,Verdejo,,,,,,,,,,,,,,,,,,,,,,2,"Aus dem Weißwein-Paradis Rueda kommt nicht nur Verdejo! Pablo del ViIllar, der ""Verdejo-Flüsterer"" aus Rueda, zeigt mit seinem Sauvignon Blanc, dass auch die klassisch - aromatisch - französische Rebsorte in dem kleinen Anbaugebiet zur Höchstform auflaufen kann. Nach kühler, langsamer Vergärung und vier Monaten Verfeinerung auf der Hefe präsentiert sich der Oro de Castilla Sauvignon Blanc blassgelb mit grünlichen Reflexen. In der Nase dominieren Aromen von Tropenfrüchten, Steinobst und Zitrusfrüchten, die sich, gepaart mit einer feinen, eleganten Mineralität, am Gaumen fortsetzen. Köstlich! Der 2018er wird sich über 2019 hinaus mindestens zwei bis drei Jahre halten - ein weiteres Indiz für das hohe Qualitätsniveau des Hauses! Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 13,5%Vol. Verantwortlicher Lebensmittelunternehmer: Hnos. del Villar | Calle Zarzillo | E-47490 Rueda   "
95,2020 Hermanos del Villar Oro de Castilla Verdejo D.O. Rueda,,Spanien,Rueda,Weißwein,,Verdejo,,,,,,,,,,,,,,,,,,,,,,2,"Exzellenter Verdejo aus Rueda Pablo del ViIllar gilt in Rueda als der ""Verdejo-Flüsterer"" - das große Kompliment aus seiner Heimat sagt eigentlich schon alles! Neben dem jung zu trinkenden Azoe hat er unter dem Label ""Oro de Castilla"" noch einen äußerst hochwertigen Verdejo-Pfeil im Köcher. Der Wein präsentiert sich mit rebsortentypisch hellgelber Farbe und einer berauschend intensive Nase nach gelbem Steinobst, Zitrusfrüchten und Gräsern. Am Gaumen zeigt er sich vollmundig, intensiv fruchtig, durch vier Monate Lagerung auf der Hefe gut ausbalanciert mit leichter Mineralität und feiner, maßvoller Säure. Im Abgang schön anhaltend, mit leichten Anklängen an Fenchel und Anis. Der 2018er wird sich über 2019 hinaus mindestens zwei bis drei Jahre halten - ein weiteres Indiz für das hohe Qualitätsniveau des Hauses! Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 12,5%Vol. Verantwortlicher Lebensmittelunternehmer: Hnos. del Villar | Calle Zarzillo | E-47490 Rueda   "
96,2020 Hermanos del Villar Azoe Verdejo D.O. Rueda,,Spanien,Rueda,Weißwein,,Verdejo,,,,,,,,,,,,,,,,,,,,,,2,"Frisch aus Rueda eingetroffen: Verdejo ""Azoe"" von Hermanos del Villar - der Sommer kann kommen! Der Wein, von rebsortentypisch blassgelber Farbe, hat eine ungemein duftige Nase nach gelbem Steinobst und Zitrusfrüchten. Am Gaumen zeigt sich der Azoe Verdejo schön ausgewogen, nicht zu vollmundig, intensiv fruchtig, mit leichter Mineralität und feiner, maßvoller Säure. Insgesamt ein perfekter Easydrinker für die heißen Tage im Jahr! Herkunftsland: Spanien. Enthält Sulfite. Alkoholgehalt: 12,5%Vol. Verantwortlicher Lebensmittelunternehmer: Hnos. del Villar | Calle Zarzillo | E-47490 Rueda "
97,2020 Teanum ÒTRE Falanghina I.G.T. Puglia,,Italien,Apulien,Weißwein,,Falanghina,,,,,,,,,,,,,,,,,,,,,,2,"Teanum Òtre Falanghina - die autochthone Perle im öden Trebbiano-Meer! Die heute in Kampanien und Apulien beheimatete Rebsorte kam, wie Primitivo und Aglianico, vermutlich mit den antiken Griechen nach Süditalien. Möglicherweise haben wir hier den klassischen Falerner vor uns. Im Glas präsentiert sich dieser außergewöhnliche Weißwein intensiv strohfarben mit grünlichen Reflexen. In der Nase dominieren komplexe Frucht- und Blütennoten, insbesondere von Pfirsich und Jasmin, gefolgt von Gewürzaromen wie Thymian und Salbei. Am Gaumen ist der Falanghina vollmundig und mineralisch. Der feine Tropfen empfiehlt sich besonders als Begleiter zu Fisch und Meeresfrüchten, macht jedoch auch eine gute Figur neben Risotti und kalten Vorspeisen. "
98,2020 Weingut Hain Weißburgunder Q.b.A. trocken,Weingut Hain,Deutschland,Mosel,Weißwein,2020,Pinot Blanc / Weißburgunder,,,trocken,,,,,,,"Helles Fleisch, Geflügel, Pasta, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"Die feine Pinot-Blanc-Alternative: dieser körperreiche und ausdrucksstarke Weißwein passt zu jeder Gelegenheit und ist perfekt zum Spargel Die Trauben für den Weißburgunder aus dem Hause Hain stammen aus dem Weinberg - eigentlich eher aus dem Weingarten - ""Piesporter Treppchen"", der sich westlich von Piesport-Niederemmel am flachen Gleithang der Mosel hinzieht. Der dortige Sedimentboden ist für die Burgundervarietäten (einschließlich dem genetisch eng verwandten Chardonnay) besser geeignet als der gegenüberliegende Steilhang.Gernot Hain stellt sich mit seinem Weißen Burgunder bewusst gegen den allgemeinen Trend zum Grauburgunder, obgleich letzterer sowohl im Weinberg weniger Aufwand verursacht, als auch im Keller weniger empfindlich zu handhaben ist. Das Ergebnis spricht jedenfalls für sich: der Wein ist unerwartet intensiv und vollmundig am Gaumen, ohne fett oder ölig zu erscheinen. Die ausgeprägte Fruchtigkeit und die feine Säure stehen in gut ausgewogenem Verhältnis zueinander. Sie geben dem Wein in der Jugend bissige Frische und nach einem Jahr Reife eine Feinnervigkeit, die den vielen dünnen Pinots von dies- und vor allem jenseits der Alpen völlig fehlt.Der Weißburgunder von Gernot Hain passt eigentlich zu jeder Gelegenheit, begleitet hervorragend Vorspeisen, Tapas oder Fingerfood jedwelcher Art und harmoniert gut mit hellem Geflügel sowie Süßwasserfisch. Ideal ist die Kombination mit Spargel: Mineralität, Frucht und Säure des Weines puffern sehr gut die leichte Bitterkeit des Stangengemüses und die Wucht der dazu meist gereichten Saucen. "
99,2021 Domaine Girard Chardonnay Classique I.G.P.,Domaine Girard,Frankreich,Languedoc-Roussillon,Weißwein,2019,Chardonnay,,,trocken,,,,,,,"Fisch, Meeresfrüchte, Helles Fleisch, Geflügel, Weichkäse",,,,,,,,,,,,2,"Ein wundervoller Chardonnay mit apartem Akzent - wer kann da schon widerstehen? Die Domaine Girard liegt südwestlich von Carcassonne und westlich von Limoux im Örtchen Alaigne, Gemeinde der winzig kleinen A.O.C. Malepère im Languedoc-Roussillon. Die Besonderheit der Gegend ist das Zusammenspiel dreier klimatischer Einflüsse: vor Ort die kühle Höhenlage, von Westen frisches atlantisches Klima und von Osten warme mediterrane Luft. Philippe Girard, Winzer in fünfter Generation, interpretiert seinen intensiv goldfarbenen Chardonnay, im Gegensatz zu nördlicheren Provenienzen, ganz südeuropäisch: Die intensiven, floralen Aromen, gepaart mit Anklängen von Zitrusfrüchten, setzen sich am Gaumen fort. Dort seidig, weinig und mit feiner Mundfülle, empfiehlt sich dieser gelungene, frische Weißwein als Solist, zu Fisch und Meeresfrüchten sowie hellem Fleisch. "
100,2020 Weingut Hain Piesporter Riesling Q.b.A. trocken,Weingut Hain,Deutschland,Mosel,Weißwein,2019,Riesling,,,trocken,,,,,,,"Fisch, Meeresfrüchte, Helles Fleisch, Geflügel, Vorspeise",,,,,,,,,,,,2,"Der Einstieg in Gernot Hains faszinierende Welt des Rieslings: ein blitzsauberer, schnörkelloser Tropfen! Quasi als Ouvertüre zu den großartigen Prädikatsweinen präsentieren sich die Q.b.A.-Rieslinge: Weine, die allesamt auch als Kabinette überzeugen könnten. Sie zeigen mit ihrer ausgeprägten Frucht und der leicht herben Finesse, welche die ausbalancierte Säure und der Schieferboden der Mittelmosel dem Wein verleihen, beispielhaft den Stil des Hauses Hain. Die trockenen Weine zeichnen sich durch Kraft und Mineralität aus, gepaart mit deutlicher Riesling-Frucht. Die feinherbe Variante erweitert das Spiel von Mineralität, Frucht und feiner Säure noch durch ihre moderate Restsüße. Beide Varianten gewinnen nach ein bis zwei Jahren an Reife und Ausgeglichenheit, lassen sich aber auch jung trinken. Der besondere Genuss besteht dann in der saftig-fleischigen Frische des erst vor kurzer Zeit abgefüllten Weins. Alle Piesporter Rieslinge werden mit Schraubverschluss ausgeliefert. Diese Maßnahme verhindert Korkschäden und schont den Naturstoff Kork. "
101,2019 Weingut Hain Spätburgunder Blanc de Noir Q.b.A. trocken,Weingut Hain,Deutschland,Mosel,"Roséwein, Weißwein",2019,Pinot Noir / Spätburgunder,,,trocken,,,,,,,"Helles Fleisch, Geflügel, Pasta, Vegetarisch, Vorspeise",,,,,,,,,,,,2,"Ein echter Tausendsassa - perfekt zu jeder Gelegenheit! Nach Weißburgunder, Chardonnay & Weißburgunder sowie Chardonnay (der mit den Burgundervarietäten eng verwandt ist) präsentiert divino jetzt den Spätburgunder Blanc de Noir vom Weingut Hain in Piesport an der Mosel - einen, wie die Franzosen sagen, ""Vin Gris"". Zwischen Weißwein und Rosé einzuordnen, begeistert der Wein durch sein duftiges Bukett, die feine elegante Frucht und genügend Struktur, um aromenreiches Essen anständig zu begleiten. Perfekt zu Antipasti, toll zum Spargel, wenn Weißburgunder zu wuchtig wäre, ausgezeichnet zu allem, was aus dem Meer kommt, köstlich zu hellem Fleisch und selbstverständlich stets als anspruchsvoller Aperitiv- oder Terrassenwein empfehlenswert! "
