,best_match_score,__id_left,__id_right,Unnamed: 0,Unnamed: 0.1,wine_name_left,wine_country_left,wine_region_left,wine_year_left,wine_type_left,wine_price_left,wine_url,wine_thumb_left,wine_description,wine_seller,taste_id,wine_id,wine_name_right,wine_winery,wine_alcohol,wine_type_right,wine_year_right,wine_country_right,wine_region_right,wine_price_right,wine_structure,wine_tastes,wine_rating,wine_thumb_right
22511,0.23471689057157447,307_left,5408_right,336,336,Massolino Barolo DOCG Parafada,Italien,Piemont,2012.0,red,55.0,https://www.wein-direktimport.de/weine/italien/piemont/massolino/785/2012-barolo-docg-parafada?c=362,https://www.wein-direktimport.de/media/image/6c/06/d7/12040524_200x300.jpg," Antonio Galloni, Vinous, März 2016: ""The 2012 Barolo Parafada is the deepest of the Massolino Barolos. Dark red cherry, plum, spice, mint and licorice are fused together. Texturally, the Parafada is dense and beautifully textured, with a lovely sense of inner poise that gives the wine its direction. Naturally, the Parafada is a bit tight today. It will be interesting to see how much it blossoms in bottle.""",1,,79970,Massolino Barolo,Massolino,13.5,red,2017,Italien,Barolo,29.95,"{'acidity': 0.900159825, 'fizziness': 0, 'intensity': 0.69779415, 'sweetness': 0.12160047499999999, 'tannin': 0.8453225}","{'black_fruit': 0.30739795918367346, 'citrus_fruit': 0.03571428571428571, 'dried_fruit': 0.07653061224489796, 'earth': 0.8864795918367347, 'floral': 0.11607142857142858, 'microbio': 0.03188775510204082, 'non_oak': 0.05229591836734694, 'oak': 0.7704081632653061, 'red_fruit': 1.0, 'spices': 0.3227040816326531, 'tree_fruit': 0.006377551020408163, 'tropical_fruit': 0.0012755102040816326, 'vegetal': 0.016581632653061226}",4.1,//images.vivino.com/thumbs/EkK8FypDRgm7FJ0Ioa8WpQ_pl_480x640.png
22512,0.23471689057157447,308_left,5408_right,337,337,Massolino Barolo DOCG Margheria,Italien,Piemont,2012.0,red,55.0,https://www.wein-direktimport.de/weine/italien/piemont/massolino/783/2012-barolo-docg-margheria?c=362,https://www.wein-direktimport.de/media/image/1b/74/ec/12040522_200x300.jpg," Antonio Galloni, Vinous, März 2016: ""The 2012 Barolo Margheria is lifted and precise, with a real sense of crystalline purity. A host of floral and savory notes open up in the glass. The 2012 is an especially refined, polished Serralunga Barolo long on class. Today the flavors are bright and nicely articulated throughout. The long, creamy finish only adds to the wine's considerable appeal.""",1,,79970,Massolino Barolo,Massolino,13.5,red,2017,Italien,Barolo,29.95,"{'acidity': 0.900159825, 'fizziness': 0, 'intensity': 0.69779415, 'sweetness': 0.12160047499999999, 'tannin': 0.8453225}","{'black_fruit': 0.30739795918367346, 'citrus_fruit': 0.03571428571428571, 'dried_fruit': 0.07653061224489796, 'earth': 0.8864795918367347, 'floral': 0.11607142857142858, 'microbio': 0.03188775510204082, 'non_oak': 0.05229591836734694, 'oak': 0.7704081632653061, 'red_fruit': 1.0, 'spices': 0.3227040816326531, 'tree_fruit': 0.006377551020408163, 'tropical_fruit': 0.0012755102040816326, 'vegetal': 0.016581632653061226}",4.1,//images.vivino.com/thumbs/EkK8FypDRgm7FJ0Ioa8WpQ_pl_480x640.png
11892,0.23471689057157447,159_left,5408_right,172,172,Massolino Barolo DOCG Parussi,Italien,Piemont,2012.0,red,55.0,https://www.wein-direktimport.de/weine/italien/piemont/massolino/3674/2012-barolo-docg-parussi?c=362,https://www.wein-direktimport.de/media/image/37/f3/de/Parussi-2013_200x300.jpg," Monica Larner, Wine Advocate, August 2017: „Massolino's 2012 Barolo Parussi is a dark and savory expression that offers black-fruit intensity. Fruit is from the Castiglione Falletto township (as opposed to Serralunga d'Alba where the winery is based). In this vintage, you could almost mistake it for Serralunga d'Alba, given the power and textural richness it offers. Smoke and tobacco converge on the finish.“ Othmar Kiem, Falstaff, November 2016: „Strahlendes Rubin-Granat. Recht zurückhaltende Nase, leicht nach Jod, etwas Unterholz. Am Gaumen sehr präsent, zeigt da viel saftige Beerenfrucht, öffnet sich mit kernigem Tannin, satter Druck.“",1,,79970,Massolino Barolo,Massolino,13.5,red,2017,Italien,Barolo,29.95,"{'acidity': 0.900159825, 'fizziness': 0, 'intensity': 0.69779415, 'sweetness': 0.12160047499999999, 'tannin': 0.8453225}","{'black_fruit': 0.30739795918367346, 'citrus_fruit': 0.03571428571428571, 'dried_fruit': 0.07653061224489796, 'earth': 0.8864795918367347, 'floral': 0.11607142857142858, 'microbio': 0.03188775510204082, 'non_oak': 0.05229591836734694, 'oak': 0.7704081632653061, 'red_fruit': 1.0, 'spices': 0.3227040816326531, 'tree_fruit': 0.006377551020408163, 'tropical_fruit': 0.0012755102040816326, 'vegetal': 0.016581632653061226}",4.1,//images.vivino.com/thumbs/EkK8FypDRgm7FJ0Ioa8WpQ_pl_480x640.png
35904,0.23466343255395714,547_left,433_right,604,604,Weingut Schloss Lieser SL Riesling trocken 1 Liter,Deutschland,Mosel,2019.0,white,11.5,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-schloss-lieser/3309/2019-sl-riesling-trocken-1-liter?c=559,https://www.wein-direktimport.de/media/image/ac/8a/89/SL-Riesling-Liter_200x300.jpg," Stephan Reinhardt, wine advocate, August 2020: „The 2019 Riesling trocken SL is pure, intense and slatey on the nose, with ripe Riesling fruit and notes of crushed stones. Mouthfilling on the palate, this is an elegant, intense and piquant Riesling that is round, quite juicy and already easy to quaff at this early stage. Tasted as a sample in April 2020.“",1,,7247246,Schloss Lieser Kabinettstück Riesling Trocken,Schloss Lieser,12.5,white,2018,Deutschland,Mosel,12.5,"{'acidity': 0.8277702499999999, 'fizziness': 0, 'intensity': 0.36238879999999996, 'sweetness': 0.154167375, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.7058823529411765, 'dried_fruit': 0, 'earth': 0.7647058823529411, 'floral': 0.11764705882352941, 'microbio': 0.11764705882352941, 'non_oak': 0.0, 'oak': 0.11764705882352941, 'red_fruit': 0, 'spices': 0.0, 'tree_fruit': 1.0, 'tropical_fruit': 0.11764705882352941, 'vegetal': 0}",3.7,//images.vivino.com/thumbs/1RqmNjEGR6GDgIOJEubFRw_pl_480x640.png
3359,0.23445135246956408,54_left,2184_right,60,60,Albino Rocca Barbaresco DOCG,Italien,Piemont,2018.0,red,35.8,https://www.wein-direktimport.de/weine/italien/piemont/albino-rocca/4314/2018-barbaresco-docg?c=362,https://www.wein-direktimport.de/media/image/ee/d2/d2/Barbaresco-ZIPHFdy3O9DZ2DFS_200x300.jpg,,1,,75834,Albino Rocca Barbaresco Vigneto Brich Ronchi,Albino Rocca,14.5,red,2017,Italien,Barbaresco,37.89,"{'acidity': 0.9105605000000001, 'fizziness': 0, 'intensity': 0.694048275, 'sweetness': 0.115125125, 'tannin': 0.77375075}","{'black_fruit': 0.2727272727272727, 'citrus_fruit': 0.09090909090909091, 'dried_fruit': 0.055944055944055944, 'earth': 1.0, 'floral': 0.16783216783216784, 'microbio': 0.07692307692307693, 'non_oak': 0.04195804195804196, 'oak': 0.916083916083916, 'red_fruit': 0.9370629370629371, 'spices': 0.46853146853146854, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0.013986013986013986}",4.1,//images.vivino.com/thumbs/Mx1XwIhtSye4cwsmm8_crg_pl_480x640.png
12592,0.23445135246956408,170_left,2184_right,187,187,Albino Rocca Barbaresco DOCG,Italien,Piemont,2017.0,red,35.8,https://www.wein-direktimport.de/weine/italien/piemont/albino-rocca/3544/2017-barbaresco-docg?c=362,https://www.wein-direktimport.de/media/image/3d/8c/47/Barbarescoh6DJQsfo6NtMZ_200x300.jpg," Antonio Galloni, Vinous, Oktober 2020: „The 2017 Barbaresco is a gorgeous entry-level offering from Albino Rocca. Ample and beautifully resonant on the palate, the 2017 possesses striking depth while retaining all of the glorious translucence of Nebbiolo. In this vintage, the 2017 has a bit more body and overall richness than is the norm, but that works so well in dialing up the sweet red berry, spice, mint and floral notes. It is such a gorgeous wine.“",1,,75834,Albino Rocca Barbaresco Vigneto Brich Ronchi,Albino Rocca,14.5,red,2017,Italien,Barbaresco,37.89,"{'acidity': 0.9105605000000001, 'fizziness': 0, 'intensity': 0.694048275, 'sweetness': 0.115125125, 'tannin': 0.77375075}","{'black_fruit': 0.2727272727272727, 'citrus_fruit': 0.09090909090909091, 'dried_fruit': 0.055944055944055944, 'earth': 1.0, 'floral': 0.16783216783216784, 'microbio': 0.07692307692307693, 'non_oak': 0.04195804195804196, 'oak': 0.916083916083916, 'red_fruit': 0.9370629370629371, 'spices': 0.46853146853146854, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0.013986013986013986}",4.1,//images.vivino.com/thumbs/Mx1XwIhtSye4cwsmm8_crg_pl_480x640.png
3011,0.23386178730295434,47_left,1190_right,52,52,Weingut Philipp Kuhn Pinot Noir Laumersheimer Réserve trocken,Deutschland,Pfalz,2018.0,red,28.0,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-philipp-kuhn/4338/2018-pinot-noir-laumersheimer-reserve-trocken?c=362,https://www.wein-direktimport.de/media/image/32/0a/15/Pinot-Noir-Reserve_200x300.jpg," Der 2018 Pinot Noir Réserve aus Laumersheimer Lagen ist ein feiner Pinot Noir ganz im Stil der burgundischen Weine. Klare, intensive Aromatik mit Aromen von Cassis, dunklen Süßkirschen, Waldboden, Walderdbeere und Pflaumen. Ergänzt von feinem Trüffelaroma, etwas Schokolade.Am Gaumen frisch und zupackend, hier ergänzt mit Sauerkirschfrucht und feiner Kräuterwürze. Schöner süßer Fruchtkern im Finale, trotz fester, vom Kalkstein geprägter Struktur ist der Pinot Noir elegant und fast schon ein wenig verspielt.  ",1,,5746484,Philipp Kuhn Kirschgarten GG Pinot Noir,Philipp Kuhn,13.5,red,2017,Deutschland,Pfalz,38.73,"{'acidity': 0.792058825, 'fizziness': 0, 'intensity': 0.28325199999999995, 'sweetness': 0.09919787499999999, 'tannin': 0.33359550000000004}","{'black_fruit': 0.5555555555555556, 'citrus_fruit': 0, 'dried_fruit': 0.1111111111111111, 'earth': 0.4444444444444444, 'floral': 0.037037037037037035, 'microbio': 0.1111111111111111, 'non_oak': 0.07407407407407407, 'oak': 1.0, 'red_fruit': 0.7037037037037037, 'spices': 0.07407407407407407, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",4.1,//images.vivino.com/thumbs/5IT-9E9lRKSP8Av4b--8nQ_pl_480x640.png
28684,0.23330594841275692,417_left,2394_right,459,459,Weingut Holger Koch Grauburgunder *** Selektion trocken,Deutschland,Baden,2020.0,white,21.9,https://www.wein-direktimport.de/weine/deutschland/baden/weingut-holger-koch/4146/2020-grauburgunder-selektion-trocken?c=559,https://www.wein-direktimport.de/media/image/75/2f/86/NEU-PG-Selektion-3-STERNE-Vorne-ZIP_200x300.jpg," Der 2020 Grauburgunder*** Selektion hat eine facettenreiche Nase mit Aromen von Orangenschale, gerösteten Süßmandeln, frischer Walnuß, etwas braune Butter, Brioche, Clementinen und Zitrusfrucht. Am Gaumen zupackender Auftakt, cremige Frucht, dabei frisch und saftig, feine Phenolik durch eine dezente Hefewürze. Sehr klar und präzise, mit feiner Mineralik, überraschend frisch, lang anhaltend, viel frische reife Früchte, lebhafte aber nicht zu aufdringliche Säure. Das ist ein beindruckend klarer und frischer Grauburgunder aus einem heißen Jahrgang.   ",1,,3326638,Weingut Metzger Grauburgunder Trocken,Weingut Metzger,12.0,white,2020,Deutschland,Pfalz,8.25,"{'acidity': 0.5333318, 'fizziness': 0, 'intensity': 0.39989090000000005, 'sweetness': 0.30523180000000005, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.3333333333333333, 'dried_fruit': 0, 'earth': 0.13333333333333333, 'floral': 0, 'microbio': 0, 'non_oak': 0, 'oak': 0, 'red_fruit': 0, 'spices': 0, 'tree_fruit': 1.0, 'tropical_fruit': 0.26666666666666666, 'vegetal': 0.06666666666666667}",4.1,//images.vivino.com/thumbs/GcahXFUnRqyKmVbkU1BpgQ_pl_480x640.png
61900,0.23146478123472353,848_left,2908_right,965,24,"Domaine Grand Veneur Châteauneuf-du-Pape A.C. ""Les Origines""",Frankreich,Châteauneuf-du-Pape,2011.0,red,49.0,https://www.divino.de/rotwein/domaine-grand-veneur-chateauneuf-du-pape-les-origines,https://www.divino.de/media/image/thumbnail/getBinary-BinaryCodeID-973_150x240.jpg,"Das Flagschiff aus dem Hause Jaume Dieser Wein setzt Maßstäbe!  Aus 50% Grenache, 20% Syrah und 30% Mourvèdre keltern Christophe und Sébastien Jaume ""ihren"" Wein - und gewiss hat Vater Alain auch noch die Finger im Spiel. Von den Hängen zwischen Orange und Châteauneuf-du-Pape stammen die Beeren. Der Boden ist hier rötlich, karg und mit viel Geröll durchsetzt - perfekt für tief wurzelnde Reben, die viel Terroir in den Wein bringen. Les Origines ist konzentriert, dunkel, wuchtig und extrem aromatisch. Christophe empfiehlt, den Wein auch in jungen Jahren zu probieren, um ihn in all seinen Entwicklungsstadien zu erleben. Herkunftsland: Frankreich. Enthält Sulfite. Alkoholgehalt: 15,0%Vol. Verantwortlicher Lebensmittelunternehmer: Vignobles Alain Jaume | DOmaine Grand Veneur | Route de Châteauneuf-du-Pape 1358 | F-84100 Orange ",2,,4991473,Alain Jaume Domaine Grand Veneur Châteauneuf-du-Pape 'Le Miocène',Alain Jaume,15.0,red,2018,Frankreich,Châteauneuf-du-Pape,28.95,"{'acidity': 0.528432075, 'fizziness': 0, 'intensity': 0.8937630750000001, 'sweetness': 0.168214025, 'tannin': 0.50413065}","{'black_fruit': 0.9516728624535316, 'citrus_fruit': 0.007434944237918215, 'dried_fruit': 0.11152416356877323, 'earth': 0.7100371747211895, 'floral': 0.07434944237918216, 'microbio': 0.06691449814126393, 'non_oak': 0.07063197026022305, 'oak': 1.0, 'red_fruit': 0.6356877323420075, 'spices': 0.42379182156133827, 'tree_fruit': 0.022304832713754646, 'tropical_fruit': 0.0037174721189591076, 'vegetal': 0.011152416356877323}",4.1,//images.vivino.com/thumbs/jZTZIMhCS8igrgB7f8TtXg_pl_480x640.png
80640,0.22847088784429698,973_left,5290_right,1100,22,DOMAINE DE VILLEMAJOU Rouge,Frankreich,,2019.0,red,12.8,https://www.jacques.de/weine/1508/2019-domaine-de-villemajou-rouge/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1508_0.jpg,"


Die bemerkenswerte Qualität dieser Cuvée stammt von sehr alten Carignan- und Syrah-Reben, die diesen Wein prägen. Auch die aufwendige Vinifizierung mit dem Ausbau im Fass sind ungewöhnlich für einen Wein dieser Preisklasse. Das Resultat beeindruckt: Einem festen Granatrot in der Robe folgt ein herrliches Bouquet nach Toast, Waldbeeren, Gewürzen, Süßholz und getrockneten Pflaumen. Am Gaumen mit wunderbar reifen, fast cremigen Tanninen, großer Ausgewogenheit zwischen Frucht und Körper, der Nachhall fest und vielversprechend. Der Wein hat noch Reife-Potenzial. Sehr gut zu geschmortem Fleisch und würziger vegetarischer Küche.
",3,,1597723,Domaine de l'Horizon Rouge,Domaine de l'Horizon,13.5,red,2013,Frankreich,Côtes Catalanes,43.6,"{'acidity': 0.703184775, 'fizziness': 0, 'intensity': 0.68312425, 'sweetness': 0.154912, 'tannin': 0.646820675}","{'black_fruit': 0.631578947368421, 'citrus_fruit': 0.05263157894736842, 'dried_fruit': 0.10526315789473684, 'earth': 1.0, 'floral': 0, 'microbio': 0.05263157894736842, 'non_oak': 0.0, 'oak': 0.5263157894736842, 'red_fruit': 0.5789473684210527, 'spices': 0.3684210526315789, 'tree_fruit': 0.05263157894736842, 'tropical_fruit': 0.0, 'vegetal': 0}",4.1,//images.vivino.com/thumbs/f9WvraoBTR6BC_n5UynFiw_pl_480x640.png
33192,0.22703072091419846,502_left,10783_right,553,553,Weingut Metzger Hauswein Weiß Literflasche,Deutschland,Pfalz,2020.0,white,5.9,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3709/2020-hauswein-weiss-literflasche?c=559,https://www.wein-direktimport.de/media/image/06/32/e8/HW-Weiss-2020-ZIP_200x300.jpg,,1,,1568201,Weingut Metzger Riesling Trocken,Weingut Metzger,0.0,white,,Deutschland,Pfalz,0.0,"{'acidity': 0.8461055749999999, 'fizziness': 0, 'intensity': 0.41818469999999996, 'sweetness': 0.18846732500000002, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.8571428571428571, 'dried_fruit': 0, 'earth': 0.42857142857142855, 'floral': 0, 'microbio': 0, 'non_oak': 0.0, 'oak': 0.14285714285714285, 'red_fruit': 0, 'spices': 0.0, 'tree_fruit': 1.0, 'tropical_fruit': 0.14285714285714285, 'vegetal': 0.14285714285714285}",3.6,//images.vivino.com/thumbs/tlCIJR4RQdWcKGEvl220bg_pl_480x640.png
15314,0.22617677078913656,201_left,4151_right,219,219,Weingut Kracher Zweigelt Beerenauslese 375 ml,Österreich,Burgenland,2018.0,red,16.5,https://www.wein-direktimport.de/weine/oesterreich/burgenland/weingut-kracher/3227/2018-zweigelt-beerenauslese-375-ml?c=362,https://www.wein-direktimport.de/media/image/af/e8/29/Zweigelt-Beerenauslese_200x300.jpg," Das helle Kirschrot funkelt im Glas. In der Nase Aromen unter anderem von reifen Süßkirschen, reifen Erdbeeren und getrockneten Pflaumen.Am Gaumen süßer Auftakt mit frischer, harmonischer Säure, komplexe Frucht, deutlicher Rotweincharakter mit Aromen von roten Johannisbeeren, Kirschkompott und Erdbeerkonfitüre. Die feinen Gerbstoffe sind ein zusätzlicher Hinweis auf die verwendete, rote Rebsorte, passen sich aber perfekt ein. Etwas Rumtopf- und frische Zitrusaromen runden den perfekten Eindruck ab. Ideal zu Schokoladendesserts.",1,,1167873,Weingut Bründlmayer Zweigelt,Weingut Bründlmayer,12.0,red,2017,Österreich,Niederösterreich,11.5,"{'acidity': 0.728199, 'fizziness': 0, 'intensity': 0.48148614999999995, 'sweetness': 0.07249074999999999, 'tannin': 0.56798405}","{'black_fruit': 0.1308411214953271, 'citrus_fruit': 0.056074766355140186, 'dried_fruit': 0.009345794392523364, 'earth': 0.29906542056074764, 'floral': 0.056074766355140186, 'microbio': 0.018691588785046728, 'non_oak': 0.028037383177570093, 'oak': 0.22429906542056074, 'red_fruit': 1.0, 'spices': 0.19626168224299065, 'tree_fruit': 0.009345794392523364, 'tropical_fruit': 0, 'vegetal': 0.018691588785046728}",3.6,//images.vivino.com/thumbs/p_p5ZO8zT1uUHt5yuLIgPA_pl_480x640.png
6464,0.22601537220877785,87_left,3231_right,96,96,Clos Saint Jean Les Calades,Frankreich,Rhône,2020.0,red,8.5,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/4051/2020-les-calades?c=362,https://www.wein-direktimport.de/media/image/7e/2c/89/Les-Calades-2020-ZIP_200x300.jpg," Im Glas ist der 2020 Les Calades dunkelrot mit violetten Reflexen und mächtigen Kirchenfenstern. In der Nase intensive Aromen unter anderem reifen Brombeeren, reifen Süß- und  Sauerkirschen, getrocknete Feige, Gewürznelke und feine Kräuterwürze.Am Gaumen hstrukturvoller Auftakt, die Gerbstoffe sind gut ertastbar. Sie werden von der wunderbar warmen, saftigen Aromatik, ergänzt um Bitterschokolade und reife, dunkle Beeren, überdeckt. Der feine süße Kern führt in die Irre, der Wein ist ebenso trocken ausgebaut wie die Jahrgänge vorher.Dekantieren ist auf jeden Fall lohnend, etwa 40 Minuten dürfen es gerne sein.",1,,1165661,Clos Saint Jean Châteauneuf-du-Pape,Clos Saint Jean,16.0,red,2018,Frankreich,Châteauneuf-du-Pape,34.99,"{'acidity': 0.52052795, 'fizziness': 0, 'intensity': 0.9053850000000001, 'sweetness': 0.24478394999999997, 'tannin': 0.502077925}","{'black_fruit': 1.0, 'citrus_fruit': 0.032171581769437, 'dried_fruit': 0.07506702412868632, 'earth': 0.6943699731903485, 'floral': 0.08310991957104558, 'microbio': 0.05093833780160858, 'non_oak': 0.032171581769437, 'oak': 0.6514745308310992, 'red_fruit': 0.6005361930294906, 'spices': 0.6300268096514745, 'tree_fruit': 0.01876675603217158, 'tropical_fruit': 0.005361930294906166, 'vegetal': 0.024128686327077747}",4.2,//images.vivino.com/thumbs/j0UVzIW-T566ItyloxgVaw_pl_480x640.png
37286,0.22515570297089132,564_left,2394_right,625,625,Weingut Salwey Grauburgunder Kabinett trocken Gutswein,Deutschland,Baden,2019.0,white,9.7,https://www.wein-direktimport.de/weine/deutschland/baden/weingut-salwey/3214/2019-grauburgunder-kabinett-trocken-gutswein?c=559,https://www.wein-direktimport.de/media/image/7c/17/de/Grauburgunder-Kabinett-2019_200x300.jpg," Der Grauburgunder ist betont trocken ausgebaut, wodurch die Frucht weiter fokussiert wurde. Er duftet fein nach reifen gelben Früchten wie Mirabellen, Birne, Melone, getragen von klarer Zitrusfrucht. Am Gaumen ist frisch, saftig trocken, mit feiner Mineralik und perfekt balancierter Struktur. Durch das feine Gerbstoffgerüst ist er vielseitig als Essensbegleiter einsetzbar.",1,,3326638,Weingut Metzger Grauburgunder Trocken,Weingut Metzger,12.0,white,2020,Deutschland,Pfalz,8.25,"{'acidity': 0.5333318, 'fizziness': 0, 'intensity': 0.39989090000000005, 'sweetness': 0.30523180000000005, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.3333333333333333, 'dried_fruit': 0, 'earth': 0.13333333333333333, 'floral': 0, 'microbio': 0, 'non_oak': 0, 'oak': 0, 'red_fruit': 0, 'spices': 0, 'tree_fruit': 1.0, 'tropical_fruit': 0.26666666666666666, 'vegetal': 0.06666666666666667}",4.1,//images.vivino.com/thumbs/GcahXFUnRqyKmVbkU1BpgQ_pl_480x640.png
